nest_box,band_number,year,clutch_number,day_1_weight,day_12_weight,site,nest_code
SL42,2131.39530,1996,1,1.16,23.5,SL,SL1996S42
SL43,NA,1996,1,NA,NA,SL,SL1996S43
SL43,NA,1996,2,1.74,NA,SL,SL1996S43
SL43,NA,1996,2,1.69,NA,SL,SL1996S43
SL43,NA,1996,2,NA,NA,SL,SL1996S43
SL43,NA,1996,2,NA,NA,SL,SL1996S43
SL44,2131.39712,1996,1,1.56,23.9,SL,SL1996S44
SL44,2131.39714,1996,1,1.42,22.7,SL,SL1996S44
SL44,2131.39713,1996,1,1.67,22.5,SL,SL1996S44
SL44,2131.39715,1996,1,1.39,24.2,SL,SL1996S44
SL44,2131.39716,1996,1,1.62,22.2,SL,SL1996S44
SL44,2131.39717,1996,1,6,23.6,SL,SL1996S44
SL45,2131.39748,1996,1,0.87,25.2,SL,SL1996S45
SL45,2131.39749,1996,1,0.57,23.2,SL,SL1996S45
SL45,2131.39750,1996,1,2.06,25.2,SL,SL1996S45
SL45,2131.39751,1996,1,0.87,21.9,SL,SL1996S45
SL46,2131.39595,1996,1,1.46,25.3,SL,SL1996S46
SL46,2131.39592,1996,1,1.38,25.5,SL,SL1996S46
SL46,2131.39593,1996,1,1.46,24,SL,SL1996S46
SL46,2131.39594,1996,1,1.89,26.4,SL,SL1996S46
SL47,2131.39718,1996,1,1.71,23.4,SL,SL1996S47
SL47,2131.39720,1996,1,1.99,23.3,SL,SL1996S47
SL47,2131.39719,1996,1,1.78,21.9,SL,SL1996S47
SL47,2131.39721,1996,1,1.95,22.8,SL,SL1996S47
SL48,2161.26791,1996,1,1.65,26.2,SL,SL1996S48
SL48,2161.26788,1996,1,1.67,24,SL,SL1996S48
SL48,2161.26790,1996,1,1.54,26.5,SL,SL1996S48
SL48,2161.26789,1996,1,1.59,23.7,SL,SL1996S48
SL48,2161.26787,1996,1,1.79,26.2,SL,SL1996S48
SL49,NA,1996,1,NA,NA,SL,SL1996S49
SL49,2131.39791,1996,2,1.56,NA,SL,SL1996S49
SL49,2131.39795,1996,2,1.4,NA,SL,SL1996S49
SL49,2131.39793,1996,2,1.5,NA,SL,SL1996S49
SL49,2131.39792,1996,2,1.53,NA,SL,SL1996S49
SL49,2131.39794,1996,2,1.43,NA,SL,SL1996S49
SL49,2131.39797,1996,2,1.44,NA,SL,SL1996S49
SL49,2131.39796,1996,2,1.52,NA,SL,SL1996S49
SL50,2131.39549,1996,1,1.98,24.3,SL,SL1996S50
SL50,2131.39550,1996,1,1.5,25.2,SL,SL1996S50
SL50,2131.39548,1996,1,1.79,23.1,SL,SL1996S50
SL50,2131.39551,1996,1,1.3,21.7,SL,SL1996S50
SL50,2131.39547,1996,1,2,24.9,SL,SL1996S50
SL51,2131.39726,1996,1,1.51,27,SL,SL1996S51
SL51,2131.39728,1996,1,1.52,23.7,SL,SL1996S51
SL51,2131.39727,1996,1,1.94,26,SL,SL1996S51
SL51,2131.39725,1996,1,1.72,25.3,SL,SL1996S51
SL52,2161.02550,1996,1,1.43,24.8,SL,SL1996S52
SL52,2161.02552,1996,1,1.6,23.5,SL,SL1996S52
SL52,2161.02551,1996,1,1.62,25.8,SL,SL1996S52
SL52,2161.02549,1996,1,1.7,23.2,SL,SL1996S52
SL53,NA,1996,1,NA,NA,SL,SL1996S53
SL53,NA,1996,2,1.82,22.7,SL,SL1996S53
SL53,NA,1996,2,1.48,22.3,SL,SL1996S53
SL53,NA,1996,2,1.56,22.4,SL,SL1996S53
SL54,NA,1996,1,NA,NA,SL,SL1996S54
SL54,2161.02576,1996,2,2.38,NA,SL,SL1996S54
SL54,2161.02580,1996,2,1.49,NA,SL,SL1996S54
SL54,2161.02578,1996,2,1.59,NA,SL,SL1996S54
SL54,2161.02577,1996,2,1.72,NA,SL,SL1996S54
SL54,2161.02579,1996,2,1.49,NA,SL,SL1996S54
SL55,2131.39785,1996,1,1.6,21.7,SL,SL1996S55
SL55,2131.39786,1996,1,1.28,19.8,SL,SL1996S55
SL55,2131.39787,1996,1,2.13,24.8,SL,SL1996S55
SL55,2131.39781,1996,1,2,24.2,SL,SL1996S55
SL55,2131.39783,1996,1,1.81,21.6,SL,SL1996S55
SL55,2131.39782,1996,1,1.92,22.3,SL,SL1996S55
SL55,2131.39784,1996,1,1.71,24.4,SL,SL1996S55
SL01,NA,1997,1,NA,NA,SL,SL1997S01
SL01,3121.25971,1997,2,1.85,25.3,SL,SL1997S01
SL01,3121.25972,1997,2,2.25,22.4,SL,SL1997S01
SL01,3121.25973,1997,2,2.05,22.9,SL,SL1997S01
SL01,3121.25970,1997,2,1.8,23,SL,SL1997S01
SL01,3121.25969,1997,2,1.85,22.9,SL,SL1997S01
SL02,3121.25988,1997,1,1.5,20.8,SL,SL1997S02
SL02,3121.25990,1997,1,1.95,21,SL,SL1997S02
SL02,3121.25987,1997,1,1.8,22.6,SL,SL1997S02
SL02,3121.25989,1997,1,1.25,20.1,SL,SL1997S02
SL02,3121.25900,1997,1,1.75,20.5,SL,SL1997S02
SL02,3121.25958,1997,1,1.9,NA,SL,SL1997S02
SL03,NA,1997,1,NA,NA,SL,SL1997S03
SL03,3121.26004,1997,2,1.75,NA,SL,SL1997S03
SL03,3121.26006,1997,2,1.6,NA,SL,SL1997S03
SL03,3121.26005,1997,2,1.85,NA,SL,SL1997S03
SL03,3121.26007,1997,2,1.65,NA,SL,SL1997S03
SL04,NA,1997,1,1.75,NA,SL,SL1997S04
SL04,NA,1997,1,1.7,NA,SL,SL1997S04
SL04,NA,1997,1,1.6,NA,SL,SL1997S04
SL04,NA,1997,1,1.9,NA,SL,SL1997S04
SL04,NA,1997,1,1.9,NA,SL,SL1997S04
SL04,3121.26011,1997,2,NA,NA,SL,SL1997S04
SL04,3121.26013,1997,2,NA,NA,SL,SL1997S04
SL04,3121.26012,1997,2,NA,NA,SL,SL1997S04
SL04,3121.26014,1997,2,NA,NA,SL,SL1997S04
SL05,3121.25819,1997,1,3.15,23.5,SL,SL1997S05
SL05,3121.25820,1997,1,2.45,25.1,SL,SL1997S05
SL05,3121.25821,1997,1,2.5,24.1,SL,SL1997S05
SL05,NA,1997,1,2.95,NA,SL,SL1997S05
SL05,3121.25818,1997,1,2.65,24.9,SL,SL1997S05
SL06,3121.25993,1997,1,1.51,NA,SL,SL1997S06
SL06,3121.25991,1997,1,1.75,NA,SL,SL1997S06
SL06,3121.25992,1997,1,1.75,NA,SL,SL1997S06
SL07,3121.65670,1997,1,1.38,23.2,SL,SL1997S07
SL07,3121.65671,1997,1,1.4,19.5,SL,SL1997S07
SL07,3121.65672,1997,1,1.9,27.2,SL,SL1997S07
SL07,3121.65667,1997,1,1.6,NA,SL,SL1997S07
SL07,3121.65669,1997,1,1.5,22.1,SL,SL1997S07
SL07,3121.65668,1997,1,1.42,24.6,SL,SL1997S07
SL08,NA,1997,1,1.7,NA,SL,SL1997S08
SL08,3121.25852,1997,1,1.85,21.2,SL,SL1997S08
SL08,3121.25856,1997,1,1.7,24,SL,SL1997S08
SL08,3121.25854,1997,1,1.75,23.7,SL,SL1997S08
SL08,3121.25853,1997,1,2,25.6,SL,SL1997S08
SL08,3121.25855,1997,1,1.9,24.2,SL,SL1997S08
SL09,3121.25851,1997,1,1.7,23.1,SL,SL1997S09
SL09,3121.25850,1997,1,1.8,24.2,SL,SL1997S09
SL09,3121.25847,1997,1,2.05,23.9,SL,SL1997S09
SL09,3121.25849,1997,1,1.8,23,SL,SL1997S09
SL09,3121.25848,1997,1,2.2,22.6,SL,SL1997S09
SL10,3121.65702,1997,1,1.85,21.5,SL,SL1997S10
SL10,3121.65698,1997,1,1.1,21.6,SL,SL1997S10
SL10,3121.65700,1997,1,1.5,22.8,SL,SL1997S10
SL10,3121.65699,1997,1,1.6,21.5,SL,SL1997S10
SL10,3121.65701,1997,1,1.5,22.1,SL,SL1997S10
SL11,3121.25858,1997,1,1.3,NA,SL,SL1997S11
SL11,3121.25861,1997,1,1.35,NA,SL,SL1997S11
SL11,3121.25857,1997,1,1.45,NA,SL,SL1997S11
SL11,3121.25862,1997,1,1.3,NA,SL,SL1997S11
SL11,3121.25860,1997,1,1.35,NA,SL,SL1997S11
SL11,3121.25859,1997,1,1.28,NA,SL,SL1997S11
SL11,NA,1997,1,1.65,NA,SL,SL1997S11
SL12,3121.25651,1997,1,1.3,24.1,SL,SL1997S12
SL12,3121.25653,1997,1,1.5,23.3,SL,SL1997S12
SL12,3121.25652,1997,1,1.8,21.2,SL,SL1997S12
SL12,3121.25650,1997,1,1.2,22.5,SL,SL1997S12
SL12,3121.25654,1997,1,1.45,21.9,SL,SL1997S12
SL13,NA,1997,1,1.41,NA,SL,SL1997S13
SL13,3121.25816,1997,1,1.56,22,SL,SL1997S13
SL13,3121.25817,1997,1,1.31,22.7,SL,SL1997S13
SL13,3121.25815,1997,1,1.41,24.6,SL,SL1997S13
SL14,3121.25812,1997,1,1.4,24.4,SL,SL1997S14
SL14,3121.25814,1997,1,1.37,23.3,SL,SL1997S14
SL14,3121.25813,1997,1,1.51,24.5,SL,SL1997S14
SL15,3121.25879,1997,1,1.55,21.8,SL,SL1997S15
SL15,3121.25880,1997,1,1.7,25.3,SL,SL1997S15
SL15,3121.25881,1997,1,1.85,21,SL,SL1997S15
SL15,3121.25882,1997,1,1.65,22.4,SL,SL1997S15
SL16,3121.25646,1997,1,1.85,24.6,SL,SL1997S16
SL16,3121.25648,1997,1,1.3,24.5,SL,SL1997S16
SL16,3121.25647,1997,1,1.5,23,SL,SL1997S16
SL16,3121.25645,1997,1,1.6,22.9,SL,SL1997S16
SL16,3121.25649,1997,1,1.3,25.9,SL,SL1997S16
SL17,3121.25877,1997,1,1.6,22.6,SL,SL1997S17
SL17,3121.25876,1997,1,1.8,22,SL,SL1997S17
SL17,3121.25878,1997,1,1.7,24.4,SL,SL1997S17
SL18,3121.65664,1997,1,1.6,23.9,SL,SL1997S18
SL18,3121.65663,1997,1,1.6,24.2,SL,SL1997S18
SL18,3121.65666,1997,1,1.62,24.3,SL,SL1997S18
SL18,3121.65665,1997,1,1.5,22.7,SL,SL1997S18
SL19,3121.65660,1997,1,2.35,24.7,SL,SL1997S19
SL19,3121.65662,1997,1,1.75,23.1,SL,SL1997S19
SL19,3121.65659,1997,1,1.9,24.4,SL,SL1997S19
SL19,3121.65661,1997,1,1.84,25.3,SL,SL1997S19
SL20,3121.25964,1997,1,NA,23.2,SL,SL1997S20
SL20,3121.25963,1997,1,NA,23.1,SL,SL1997S20
SL20,3121.25962,1997,1,1.1,22.3,SL,SL1997S20
SL21,3121.25846,1997,1,1.8,22.5,SL,SL1997S21
SL21,3121.25844,1997,1,1.4,22.7,SL,SL1997S21
SL21,3121.25843,1997,1,1.7,22.4,SL,SL1997S21
SL21,3121.25845,1997,1,1.75,22.5,SL,SL1997S21
SL21,3121.25842,1997,1,1.6,23.6,SL,SL1997S21
SL22,3121.25840,1997,1,1.35,23.2,SL,SL1997S22
SL22,3121.25841,1997,1,1.7,21,SL,SL1997S22
SL23,3121.25873,1997,1,2.1,23.8,SL,SL1997S23
SL23,NA,1997,1,1.15,NA,SL,SL1997S23
SL23,3121.25872,1997,1,1.85,21.8,SL,SL1997S23
SL23,3121.25874,1997,1,2.05,19.7,SL,SL1997S23
SL23,3121.25875,1997,1,1.75,24.9,SL,SL1997S23
SL24,3121.25869,1997,1,2.05,21.8,SL,SL1997S24
SL24,3121.25871,1997,1,1.87,24.6,SL,SL1997S24
SL24,3121.25870,1997,1,2.05,20.6,SL,SL1997S24
SL24,3121.25867,1997,1,1.95,23.1,SL,SL1997S24
SL24,3121.25868,1997,1,1.9,23.1,SL,SL1997S24
SL24,NA,1997,1,1.05,NA,SL,SL1997S24
SL25,3121.25863,1997,1,2.1,24.9,SL,SL1997S25
SL25,3121.25864,1997,1,2.5,28.5,SL,SL1997S25
SL25,3121.25865,1997,1,2.75,25.9,SL,SL1997S25
SL25,3121.25866,1997,1,2.15,24.6,SL,SL1997S25
SL26,3121.25885,1997,1,1.9,25.5,SL,SL1997S26
SL26,3121.25884,1997,1,1.36,24.6,SL,SL1997S26
SL26,3121.25883,1997,1,1.55,25.1,SL,SL1997S26
SL27,NA,1997,1,1.4,NA,SL,SL1997S27
SL27,3121.65693,1997,1,0.92,23.9,SL,SL1997S27
SL27,3121.65694,1997,1,1.5,22.1,SL,SL1997S27
SL28,3121.65690,1997,1,1.85,24,SL,SL1997S28
SL28,3121.65688,1997,1,1.7,24.3,SL,SL1997S28
SL28,3121.65691,1997,1,1.6,24,SL,SL1997S28
SL28,3121.65689,1997,1,1.9,19.6,SL,SL1997S28
SL28,3121.65692,1997,1,1.5,23.9,SL,SL1997S28
SL29,3121.25811,1997,1,1.65,21.2,SL,SL1997S29
SL29,3121.25808,1997,1,1.85,21.4,SL,SL1997S29
SL29,3121.25810,1997,1,1.8,20,SL,SL1997S29
SL29,3121.25809,1997,1,1.9,26.5,SL,SL1997S29
SL30,3121.25955,1997,1,2.1,21.3,SL,SL1997S30
SL30,3121.25956,1997,1,2.05,25.6,SL,SL1997S30
SL30,3121.25951,1997,1,1.75,21.4,SL,SL1997S30
SL30,3121.25953,1997,1,1.6,21.8,SL,SL1997S30
SL30,3121.25952,1997,1,1.6,24.3,SL,SL1997S30
SL30,3121.25954,1997,1,1.45,21.5,SL,SL1997S30
SL33,3121.25967,1997,1,1.7,24.4,SL,SL1997S33
SL33,3121.25966,1997,1,1.7,23.7,SL,SL1997S33
SL33,3121.25965,1997,1,1.65,24.5,SL,SL1997S33
SL33,3121.25968,1997,1,1.85,23.9,SL,SL1997S33
SL33,NA,1997,1,2.15,NA,SL,SL1997S33
SL34,3121.65682,1997,1,1.76,23,SL,SL1997S34
SL34,3121.65679,1997,1,1.62,25.8,SL,SL1997S34
SL34,3121.65681,1997,1,1.8,22.9,SL,SL1997S34
SL34,3121.65680,1997,1,1.6,24.8,SL,SL1997S34
SL34,3121.65678,1997,1,1.6,24.1,SL,SL1997S34
SL35,3121.25835,1997,1,2.55,27.1,SL,SL1997S35
SL35,3121.25839,1997,1,1.9,23.7,SL,SL1997S35
SL35,3121.25837,1997,1,2.8,24.1,SL,SL1997S35
SL35,3121.25836,1997,1,2.15,24.6,SL,SL1997S35
SL35,3121.25838,1997,1,2.5,24.3,SL,SL1997S35
SL38,NA,1997,1,NA,NA,SL,SL1997S38
SL38,3121.25994,1997,2,1.44,NA,SL,SL1997S38
SL38,3121.25996,1997,2,1.62,NA,SL,SL1997S38
SL38,3121.25995,1997,2,1.83,NA,SL,SL1997S38
SL39,3121.25807,1997,1,1.65,23.8,SL,SL1997S39
SL40,3121.25803,1997,1,1.6,22.1,SL,SL1997S40
SL40,3121.25804,1997,1,1.5,23.8,SL,SL1997S40
SL40,3121.25806,1997,1,1.59,21.8,SL,SL1997S40
SL40,3121.25805,1997,1,2.05,23.5,SL,SL1997S40
SL41,3121.65683,1997,1,1.45,22.1,SL,SL1997S41
SL41,3121.65685,1997,1,1.54,25.3,SL,SL1997S41
SL41,3121.65684,1997,1,1.55,21.1,SL,SL1997S41
SL41,3121.65686,1997,1,1.55,23.7,SL,SL1997S41
SL41,3121.65687,1997,1,1.55,22.8,SL,SL1997S41
SL42,3121.25644,1997,1,1.85,24.2,SL,SL1997S42
SL42,3121.25642,1997,1,1.6,24.8,SL,SL1997S42
SL42,3121.25643,1997,1,1.8,25.4,SL,SL1997S42
SL43,3121.25985,1997,1,1.6,19.7,SL,SL1997S43
SL43,3121.25983,1997,1,1.45,23.1,SL,SL1997S43
SL43,3121.25984,1997,1,1.4,22.4,SL,SL1997S43
SL43,3121.25982,1997,1,1.8,19.7,SL,SL1997S43
SL43,3121.25981,1997,1,1.4,21.8,SL,SL1997S43
SL43,3121.25986,1997,1,1.75,18.7,SL,SL1997S43
SL44,3121.25946,1997,1,1.7,23.1,SL,SL1997S44
SL44,3121.25950,1997,1,1.55,23.9,SL,SL1997S44
SL44,3121.25948,1997,1,1.75,23,SL,SL1997S44
SL44,3121.25947,1997,1,1.75,23.5,SL,SL1997S44
SL44,3121.25949,1997,1,1.7,25.2,SL,SL1997S44
SL45,3121.25945,1997,1,2,24.6,SL,SL1997S45
SL45,3121.25943,1997,1,1.65,26.5,SL,SL1997S45
SL45,3121.25944,1997,1,1.45,25.6,SL,SL1997S45
SL46,3121.25960,1997,1,1.7,27.6,SL,SL1997S46
SL46,3121.25961,1997,1,1.5,28,SL,SL1997S46
SL46,NA,1997,1,1.65,NA,SL,SL1997S46
SL47,3121.25938,1997,1,1.95,24.2,SL,SL1997S47
SL47,3121.25939,1997,1,1.95,25.9,SL,SL1997S47
SL47,3121.25942,1997,1,1.75,24.6,SL,SL1997S47
SL47,3121.25940,1997,1,1.95,22.4,SL,SL1997S47
SL47,3121.25941,1997,1,1.75,24.1,SL,SL1997S47
SL48,3121.25978,1997,1,1.5,20.3,SL,SL1997S48
SL48,3121.25980,1997,1,1.35,21.1,SL,SL1997S48
SL48,3121.25979,1997,1,1.4,21,SL,SL1997S48
SL49,3121.25825,1997,1,1.8,22.5,SL,SL1997S49
SL49,3121.25822,1997,1,1.6,24.7,SL,SL1997S49
SL49,3121.25824,1997,1,1.55,24,SL,SL1997S49
SL49,3121.25823,1997,1,1.7,25.3,SL,SL1997S49
SL50,3121.25827,1997,1,1.4,25,SL,SL1997S50
SL50,3121.25826,1997,1,1.3,24.8,SL,SL1997S50
SL50,3121.25828,1997,1,1.45,20.8,SL,SL1997S50
SL50,3121.25829,1997,1,1.28,22.9,SL,SL1997S50
SL51,3121.26001,1997,1,1.55,NA,SL,SL1997S51
SL51,3121.26000,1997,1,1.75,NA,SL,SL1997S51
SL51,3121.26002,1997,1,1.57,NA,SL,SL1997S51
SL51,3121.26003,1997,1,2,NA,SL,SL1997S51
SL52,3121.65673,1997,1,1.7,19.2,SL,SL1997S52
SL52,3121.65675,1997,1,2.1,20.5,SL,SL1997S52
SL52,3121.65674,1997,1,1.4,24.3,SL,SL1997S52
SL52,3121.65677,1997,1,1.4,22.1,SL,SL1997S52
SL52,3121.65676,1997,1,1.3,21,SL,SL1997S52
SL53,3121.258730,1997,1,1.8,22.5,SL,SL1997S53
SL53,3121.258732,1997,1,1.8,21.8,SL,SL1997S53
SL53,3121.258734,1997,1,1.85,23.3,SL,SL1997S53
SL53,3121.258731,1997,1,2,21,SL,SL1997S53
SL53,3121.258733,1997,1,1.9,21.2,SL,SL1997S53
SL54,3121.65695,1997,1,1.4,24,SL,SL1997S54
SL54,NA,1997,1,1.75,NA,SL,SL1997S54
SL54,3121.65697,1997,1,2.25,25,SL,SL1997S54
SL54,3121.65696,1997,1,2.15,24.4,SL,SL1997S54
SL54,NA,1997,1,1.85,NA,SL,SL1997S54
SL54,NA,1997,2,NA,NA,SL,SL1997S54
SL55,3121.25937,1997,1,1.5,20.4,SL,SL1997S55
SL55,3121.25932,1997,1,1.6,21.9,SL,SL1997S55
SL55,3121.25936,1997,1,1.25,21.4,SL,SL1997S55
SL55,3121.25934,1997,1,1.6,22.2,SL,SL1997S55
SL55,3121.25933,1997,1,1.75,22.7,SL,SL1997S55
SL55,3121.25935,1997,1,1.6,22.6,SL,SL1997S55
SL01,3121.26953,1998,1,1.43,24.2,SL,SL1998S01
SL01,3121.26950,1998,1,1.62,25,SL,SL1998S01
SL01,3121.26952,1998,1,1.46,23.5,SL,SL1998S01
SL01,3121.26951,1998,1,1.59,21.3,SL,SL1998S01
SL01,3121.26954,1998,1,1.59,23.8,SL,SL1998S01
SL02,3121.26931,1998,1,1.94,22.9,SL,SL1998S02
SL02,3121.26932,1998,1,1.6,21.2,SL,SL1998S02
SL02,3121.26933,1998,1,1.84,23.2,SL,SL1998S02
SL02,3121.26935,1998,1,1.81,21.2,SL,SL1998S02
SL02,3121.26934,1998,1,1.6,22,SL,SL1998S02
SL03,3121.26782,1998,1,4.18,23.1,SL,SL1998S03
SL03,3121.26786,1998,1,3.9,24.7,SL,SL1998S03
SL03,3121.26784,1998,1,3.92,22,SL,SL1998S03
SL03,3121.26783,1998,1,3.9,21.5,SL,SL1998S03
SL03,3121.26785,1998,1,4.18,23,SL,SL1998S03
SL04,NA,1998,1,1.52,NA,SL,SL1998S04
SL04,NA,1998,1,1.45,NA,SL,SL1998S04
SL04,NA,1998,1,1.12,NA,SL,SL1998S04
SL04,NA,1998,1,1.36,NA,SL,SL1998S04
SL04,NA,1998,1,1.53,NA,SL,SL1998S04
SL04,3121.27511,1998,2,1.33,NA,SL,SL1998S04
SL04,3121.27507,1998,2,1.17,NA,SL,SL1998S04
SL04,3121.27509,1998,2,1.4,NA,SL,SL1998S04
SL04,3121.27508,1998,2,1.5,NA,SL,SL1998S04
SL04,3121.27510,1998,2,1.54,NA,SL,SL1998S04
SL05,NA,1998,1,2.45,NA,SL,SL1998S05
SL05,3121.26968,1998,1,2.05,25,SL,SL1998S05
SL05,3121.26967,1998,1,2.15,24.1,SL,SL1998S05
SL05,3121.26969,1998,1,1.5,23.7,SL,SL1998S05
SL05,3121.26966,1998,1,1.72,23.9,SL,SL1998S05
SL06,3121.26756,1998,1,1.62,20,SL,SL1998S06
SL06,3121.26760,1998,1,1.37,21,SL,SL1998S06
SL06,3121.26758,1998,1,1.57,21.1,SL,SL1998S06
SL06,3121.26757,1998,1,1.61,20,SL,SL1998S06
SL06,3121.26759,1998,1,1.3,20.8,SL,SL1998S06
SL06,NA,1998,2,1.6,NA,SL,SL1998S06
SL06,NA,1998,2,1.5,NA,SL,SL1998S06
SL06,NA,1998,2,1.45,NA,SL,SL1998S06
SL06,NA,1998,2,1.55,NA,SL,SL1998S06
SL07,3121.26538,1998,1,1.85,26.7,SL,SL1998S07
SL07,3121.26539,1998,1,2.75,25.2,SL,SL1998S07
SL07,3121.26542,1998,1,1.93,25.3,SL,SL1998S07
SL07,3121.26540,1998,1,2.18,24.5,SL,SL1998S07
SL07,3121.26541,1998,1,1.88,26.2,SL,SL1998S07
SL08,3121.26777,1998,1,1.74,21.7,SL,SL1998S08
SL08,3121.26779,1998,1,1.24,21.5,SL,SL1998S08
SL08,3121.26778,1998,1,1.52,24,SL,SL1998S08
SL08,3121.26780,1998,1,1.87,21.7,SL,SL1998S08
SL08,3121.26781,1998,1,2.34,21.8,SL,SL1998S08
SL09,3121.26726,1998,1,1.58,20.1,SL,SL1998S09
SL09,3121.26722,1998,1,1.58,22.1,SL,SL1998S09
SL09,3121.26724,1998,1,1.43,18.9,SL,SL1998S09
SL09,3121.26723,1998,1,1.55,20.9,SL,SL1998S09
SL09,3121.26725,1998,1,1.51,18.9,SL,SL1998S09
SL10,3121.26750,1998,1,1.31,14.6,SL,SL1998S10
SL10,NA,1998,1,1.28,NA,SL,SL1998S10
SL10,3121.26751,1998,1,1.17,14.5,SL,SL1998S10
SL10,3121.26752,1998,1,3.49,18.5,SL,SL1998S10
SL10,3121.26754,1998,1,3.85,17.7,SL,SL1998S10
SL10,3121.26755,1998,1,3.5,15.1,SL,SL1998S10
SL10,3121.26753,1998,1,3.79,15.2,SL,SL1998S10
SL11,NA,1998,1,1.15,NA,SL,SL1998S11
SL12,3121.26720,1998,1,1.45,19.8,SL,SL1998S12
SL12,3121.26721,1998,1,1.38,18.4,SL,SL1998S12
SL12,3121.26719,1998,1,1.68,18.5,SL,SL1998S12
SL12,3121.26716,1998,1,1.69,13.3,SL,SL1998S12
SL12,3121.26718,1998,1,1.38,13.5,SL,SL1998S12
SL12,3121.26717,1998,1,1.51,16.2,SL,SL1998S12
SL13,NA,1998,1,NA,NA,SL,SL1998S13
SL13,3121.26543,1998,2,1.4,23.3,SL,SL1998S13
SL13,3121.26545,1998,2,1.3,23.2,SL,SL1998S13
SL13,3121.26544,1998,2,1.49,26,SL,SL1998S13
SL13,3121.26547,1998,2,2.04,23.7,SL,SL1998S13
SL13,3121.26546,1998,2,1.75,23.2,SL,SL1998S13
SL14,3121.26925,1998,1,1.64,20.1,SL,SL1998S14
SL14,3121.26929,1998,1,1.44,19.3,SL,SL1998S14
SL14,3121.26927,1998,1,1.72,20.1,SL,SL1998S14
SL14,3121.26930,1998,1,1.38,19.5,SL,SL1998S14
SL14,3121.26926,1998,1,1.6,18.6,SL,SL1998S14
SL14,3121.26928,1998,1,1.59,19.6,SL,SL1998S14
SL15,3121.26748,1998,1,1.61,18.9,SL,SL1998S15
SL15,3121.26745,1998,1,1.63,21.3,SL,SL1998S15
SL15,3121.26746,1998,1,1.63,20.5,SL,SL1998S15
SL15,3121.26744,1998,1,1.59,21.5,SL,SL1998S15
SL15,3121.26747,1998,1,1.49,18.5,SL,SL1998S15
SL15,3121.26749,1998,1,2.42,10.8,SL,SL1998S15
SL16,3121.26761,1998,1,1.68,24.5,SL,SL1998S16
SL16,3121.26762,1998,1,1.6,24.9,SL,SL1998S16
SL16,NA,1998,1,2.88,NA,SL,SL1998S16
SL18,3121.26537,1998,1,1.32,22.7,SL,SL1998S18
SL18,3121.26535,1998,1,1.39,25,SL,SL1998S18
SL18,3121.26536,1998,1,1.49,23,SL,SL1998S18
SL18,NA,1998,1,1.5,NA,SL,SL1998S18
SL18,3121.26999,1998,1,1.62,24.6,SL,SL1998S18
SL18,3121.27000,1998,1,1.39,21.2,SL,SL1998S18
SL18,NA,1998,2,NA,NA,SL,SL1998S18
SL18,NA,1998,3,1.5,NA,SL,SL1998S18
SL18,NA,1998,3,1.55,NA,SL,SL1998S18
SL19,3121.26964,1998,1,1.51,19.5,SL,SL1998S19
SL19,3121.26960,1998,1,1.67,20.6,SL,SL1998S19
SL19,3121.26962,1998,1,1.6,22.2,SL,SL1998S19
SL19,3121.26961,1998,1,1.62,23.3,SL,SL1998S19
SL19,3121.26963,1998,1,1.61,17.5,SL,SL1998S19
SL19,3121.26965,1998,1,1.69,20.8,SL,SL1998S19
SL20,3121.26996,1998,1,1.7,20.1,SL,SL1998S20
SL20,3121.26997,1998,1,1.75,22,SL,SL1998S20
SL20,3121.26998,1998,1,1.43,20.6,SL,SL1998S20
SL20,3121.26994,1998,1,1.62,23,SL,SL1998S20
SL20,3121.26995,1998,1,1.49,22.9,SL,SL1998S20
SL21,NA,1998,1,1.71,NA,SL,SL1998S21
SL21,NA,1998,1,1.63,NA,SL,SL1998S21
SL21,NA,1998,2,1.7,NA,SL,SL1998S21
SL21,NA,1998,2,3.06,NA,SL,SL1998S21
SL21,NA,1998,2,2.44,NA,SL,SL1998S21
SL21,NA,1998,2,2.76,NA,SL,SL1998S21
SL21,NA,1998,2,1.79,NA,SL,SL1998S21
SL22,3121.26773,1998,1,3.26,25.6,SL,SL1998S22
SL22,3121.26775,1998,1,3.27,21.2,SL,SL1998S22
SL22,3121.26774,1998,1,3.23,21.5,SL,SL1998S22
SL22,3121.26776,1998,1,3.12,22.2,SL,SL1998S22
SL23,NA,1998,1,2.21,NA,SL,SL1998S23
SL23,3121.26989,1998,1,1.52,25.4,SL,SL1998S23
SL23,3121.26993,1998,1,1.21,23,SL,SL1998S23
SL23,3121.26991,1998,1,1.31,23.4,SL,SL1998S23
SL23,3121.26990,1998,1,1.49,25.9,SL,SL1998S23
SL23,3121.26992,1998,1,1.49,23.2,SL,SL1998S23
SL24,3121.26714,1998,1,1.38,25.2,SL,SL1998S24
SL24,3121.26715,1998,1,1.81,25.3,SL,SL1998S24
SL25,NA,1998,1,1.51,NA,SL,SL1998S25
SL25,3121.26988,1998,1,1.57,18.9,SL,SL1998S25
SL25,3121.26984,1998,1,1.48,23.1,SL,SL1998S25
SL25,3121.26986,1998,1,1.82,23.2,SL,SL1998S25
SL25,3121.26985,1998,1,1.81,22.2,SL,SL1998S25
SL25,3121.26987,1998,1,1.6,25.4,SL,SL1998S25
SL26,3121.26981,1998,1,1.52,23.8,SL,SL1998S26
